TA2ID;English
4789;Musculophrenic veins
4790;Anterior intercostal veins
4791;Supreme intercostal vein
4792;Right brachiocephalic vein
4793;(Right inferior thyroid vein)
4794;Left brachiocephalic vein
4795;Inferior thyroid vein
4796;Unpaired thyroid venous plexus
4797;Inferior laryngeal vein
4798;Left superior intercostal vein
4799;Superior left posterior intercostal vein
4800;Internal jugular vein
4801;Superior bulb of internal jugular vein
4802;Vein of cochlear aqueduct
4803;Inferior bulb of internal jugular vein
4804;Menyngeal veins
4805;Pharyngeal venous plexus
4806;Pharyngeal veins
4807;Lingual vein
4808;Dorsal lingual veins
4809;Vena comitans of hypoglossal nerve
4810;Sublingual vein
4811;Deep lingual vein
4812;Superior thyroid vein
4813;Suprerior laryngeal vein
4814;Middle thyroid vein
4815;Sternocleidomastoid vein
4816;Common facial vein
4817;Facial vein
4818;Angular vein
4819;Supratrochlear veins
4820;Supra-orbital vein
4821;Superior palpebral vein
4822;External nasal veins
4823;Inferior palpebral veins
4824;Superior labial vein
4825;Inferior labial veins
4826;Deep facial vein
4827;Anterior parotid veins
4828;External palatine vein
4829;Submental vein
4830;Anterior division of retromandibular vein
4831;Retromandibular vein
4832;Superficial temporal veins
4833;Middle temporal vein
4834;Transverse facial vein
4835;Maxillary veins
4836;Pterygoid venous plexus
4837;Middle meningeal veins
4838;Deep temporal veins
4839;Vein of pterygoid canal
4840;Anterior auricular veins
4841;Posterior parotid veins
4842;Temporomandibular articular veins
4843;Tympanic veins
4844;Stylomastoid vein
4845;Cranial veins
4846;Dural venous sinuses
4847;Sigmoid sinus
4848;Marginal sinus
4849;Transverse sinus
4850;Superior petrosal sinus
4851;Petrosquamous sinus
4852;Confluence of sinuses
4853;Straight sinus
4854;Inferior sagittal sinus
4855;Occipital sinus
4856;Superior sagittal sinus
4857;Lateral lacunae
4858;Inferior petrosal sinus
4859;Labyrinthine veins
4860;Cavernous sinus
4861;Sphenoparietal sinus
4862;Sinus intercaverneux
4863;Anterior intercavernous sinus
4864;Posterior intercavernous sinus
4865;(Inferior intercavernous sinus)
4866;Basilar venous plexus
4867;Diploic veins
4868;Frontal diploic vein
4869;Anterior temporal diploic vein
4870;Posterior temporal diploic vein
4871;Occipital diploic vein
4872;Emissary veins
4873;Parietal emissary vein
4874;Mastoid emissary vein
4875;Condylar emissary vein
4876;Occipital emissary vein
4877;Venous plexus of hypoglossal canal
4878;Venous plexus of foramen ovale
4879;Sphenoidal vein
4880;Internal carotid venous plexus
4881;Portal veins of hypophysis
4882;Superficial petrosal vein
4883;Vein of foramen caecum
4884;Veins of foramen lacerum
4885;Clival veins
4886;Orbital veins
4887;Superior ophthalmic vein
4888;Nasofrontal vein
4889;Anterior ethmoidal vein
4890;Posterior ethmoidal vein
4891;Lacrimal vein
4892;Vorticose veins
4893;Posterior ciliary veins
4894;Anterior ciliary veins
4895;Central retinal vein
4896;Retinal venules
4897;Episcleral veins
4898;Palpebral veins
4899;Conjunctival veins
4900;Inferior ophthalmic vein
4901;Veins of brain
4902;Superficial veins of brain
4903;Superior cerebral veins
4904;Frontopolar vein
4905;Frontal veins
4906;Parietal veins
4907;Occipital veins
4908;Superficial middle cerebral vein
4909;Superior anastomotic vein
4910;Inferior anastomotic vein
4911;Inferior cerebral veins
4912;Orbitofrontal veins
4913;Vein of uncus
4914;Temporal veins
4915;Deep cerebral veins
4916;Basal vein
4917;Anterior cerebral vein
4918;Deep middle cerebral vein
4919;Insular veins
4920;Inferior thalamostriate veins
4921;Inferior choroidal vein
4922;Great cerebral vein
4923;Internal cerebral vein
4924;Superior choroid vein
4925;Superior thalamostriate vein
4926;Veins of septum pellucidum
4927;Lateral direct cerebral veins
4928;Posterior vein of corpus callosum
4929;Veins of brainstem
4930;Pontomesencephalic vein
4931;Pontine veins
4932;Veins of medulla oblongata
4933;Vein of lateral recess of fourth ventricle
4934;Vein of cerebellomedullary cistern
4935;Cerebellar veins
4936;Superior vein of vermis
4937;Inferior vein of vermis
4938;Superior veins of cerebellar hemisphere
4939;Inferior veins of cerebellar hemisphere
4940;Precentral cerebellar vein
4941;Petrosal vein
4942;Veins of vertebral column
4943;Intervertebral veins
4944;Radicular veins
4945;Anterior spinal veins
4946;Posterior spinal veins
4947;Anterior internal vertebral venous plexus
4948;Basivertebral veins
4949;Posterior internal vertebral venous plexus
4950;External vertebral venous plexuses
4951;Anterior external vertebral venous plexus
4952;Posterior external vertebral venous plexus
4953;Subclavian vein
4954;Pectoral veins
4955;Dorsal scapular vein
4956;External jugular vein
4957;Posterior division of retromandibular vein
4958;Posterior auricular vein
4959;Anterior jugular vein
4960;Jugular venous arch
4961;Suprascapular vein
4962;Transverse cervical veins
4963;Axillary vein
4964;Cephalic vein
4965;Thoraco-acromial vein
4966;(Accessory cephalic vein)
4967;Dorsal venous network of hand
4968;Intercapitular veins of hand
4969;Dorsal metacarpal veins
4970;Dorsal digital veins of hand
4971;Lateral thoracic vein
4972;Subscapular vein
4973;Circumflex scapular vein
4974;Thoracodorsal vein
4975;Posterior circumflex humeral vein
4976;Anterior circumflex humeral vein
4977;Thoraco-epigastric veins
4978;Areolar venous plexus
4979;Basilic vein
4980;Median cubital vein
4981;Median antebrachial vein
4982;Brachial veins
4983;Anterior interosseous veins
4984;Posterior interosseous veins
4985;Ulnar veins
4986;Superficial venous palmar arch
4987;Palmar digital veins
4988;Radial veins
4989;Deep venous palmar arch
4990;Palmar metacarpal veins
4991;Inferior vena cava
4991*1;Inferior vena cava (thoracic part)
4991*2;Inferior vena cava (abdominal part)
4992;Inferior phrenic veins
4993;Lumbar veins
4994;Hepatic veins
4995;Right hepatic vein
4996;Intermediate hepatic vein
4997;Left hepatic vein
4998;Right suprarenal vein
4999;Central vein of right suprarenal gland
5000;Right renal vein
5001;Capsular veins of right kidney
5002;Intrarenal veins of right kidney
5003;Interlobar vein of right kidney
5004;Arcuate vein of right kidney
5005;Interlobular vein of right kidney
5006;Left renal vein
5007;Capsular veins of left kidney
5008;Intrarenal veins of left kidney
5009;Interlobar vein of left kidney
5010;Arcuate vein of left kidney
5011;Interlobular vein of left kidney
5012;Left suprarenal vein
5013;Central vein of left suprarenal gland
5014;Left ovarian vein
5015;Left testicular vein
5016;Left pampiniform plexus
5017;Right ovarian vein
5018;Right testicular vein
5019;Right pampiniform plexus
5020;Union of common iliac veins
5021;Common iliac vein
5022;Median sacral vein
5023;Iliolumbar vein
5024;Internal iliac vein
5025;Superior gluteal veins
5026;Inferior gluteal veins
5027;Obturator veins
5028;Lateral sacral veins
5029;Sacral venous plexus
5030;Middle anorectal veins
5031;Anorectal venous plexus
5032;Internal pudendal vein
5033;Inferior anorectal veins
5034;Posterior labial veins
5035;Posterior scrotal veins
5036;Vein of bulb of vestibule
5037;Vein of bulb of penis
5038;Vesical veins
5039;Vesical venous plexus
5040;Deep dorsal vein of clitoris
5041;Deep vein of clitoris
5042;Veins of prostate
5043;Prostatic venous plexus
5044;Deep dorsal vein of penis
5045;Deep vein of penis
5046;Uterine veins
5047;Uterine venous plexus
5048;Vaginal veins
5049;Vaginal venous plexus
5050;External iliac vein
5051;Inferior epigastric vein
5052;Pubic vein
5053;(Accessory obturator vein)
5054;Deep circumflex iliac vein
5055;Femoral vein
5056;Medial circumflex femoral veins
5057;Lateral circumflex femoral veins
5058;Great saphenous vein
5059;External pudendal veins
5060;Deep external pudendal vein
5061;Superficial external pudendal vein
5062;Superficial dorsal veins of clitoris
5063;Superficial dorsal veins of penis
5064;Anterior labial veins
5065;Anterior scortal veins
5066;Superficial circumflex iliac vein
5067;Superficial epigastric vein
5068;Accessory saphenous vein
5069;Medial marginal vein of foot
5070;Deep femoral vein
5071;Perforating veins
5072;Popliteal vein
5073;Sural veins
5074;Genicular veins
5075;Anterior tibial veins
5076;Dorsalis pedis veins
5077;Posterior tibial veins
5078;Fibular veins
5079;Medial plantar veins
5080;Plantar venous network
5081;Lateral plantar veins
5082;Plantar venous arch
5083;Plantar metatarsal veins
5084;Plantar digital veins
5085;Small saphenous vein
5086;Lateral marginal vein of foot
5087;Dorsal venous network of foot
5088;Dorsal venous arch of foot
5089;Dorsal metatarsal veins
5090;Dorsal digital veins of foot
5091;Intercapitular veins of foot
5092;Hepatic portal vein
5093;Branches of hepatic portal vein
5094;Right branch of hepatic portal vein
5095;Anterior right branch of hepatic portal vein
5096;Posterior right branch of hepatic portal vein
5097;Left branch of hepatic portal vein
5098;Transverse part of left branch of hepatic portal vein
5099;Caudate branches of hepatic portal vein
5100;Umbilical part of left branch of hepatic portal vein
5101;Ligamentum venosum
5102;Lateral left branches of hepatic portal vein
5103;Umbilical vein
5104;Round ligament of liver
5105;Medial left branches of hepatic portal vein
5106;Tributaries of hepatic portal vein
5107;Cystic veins
5108;Para-umbilical veins
5109;Posterior superior pancreaticoduodenal vein
5110;Left gastric vein
5111;Right gastric vein
5112;Prepyloric vein
5113;Superior mesenteric vein
5114;Jejunal veins
5115;Ileal veins
5116;Right gastro-omental vein
5117;Veins of head of pancreas
5118;Pancreaticoduodenal veins
5119;Lleocolic vein
5120;Appendicular vein
5121;Right colic vein
5122;Middle colic vein
5123;Splenic vein
5124;Pancreatic veins
5125;Short gastric veins
5126;Left gastro-omental vein
5127;Inferior mesenteric vein
5128;Left colic vein
5129;Sigmoid veins
5130;Superior anorectal vein
5131;Great lymphatic vessels
5132;Right lymphatic duct
5133;Right jugular lymphatic trunk
5134;Right subclavian lymphatic trunk
5135;Right bronchomediastinal lymphatic trunk
5136;Left bronchomediastinal lymphatic trunk
5137;Thoracic duct
5138;Cervical part of thoracic duct
5139;Arch of thoracic duct
5140;Left jugular lymphatic trunk
5141;Left subclavian lymphatic trunk
5142;Thoracic part of thoracic duct
5143;Intercostal lymphatic trunks
5144;Abdominal part of thoracic duct
5145;(Cisterna chyli)
5146;Right lumbar lymphatic trunk
5147;Left lumbar lymphatic trunk
5148;Intestinal lymphatic trunk
5149;Lymphoid organs
5150;Lymphoid system
5151;Primary lymphoid organs
5152;Thymus
5153;Lobe of thymus
5154;Lobules of thymus
5155;Cortex of thymus
5156;Medulla of thymus
5157;(Accessory thymic lobules)
5158;Secondary lymphoid organs
5159;Spleen
5160;Diaphragmatic surface of spleen
5161;Visceral surface of spleen
5162;Renal impression of spleen
5163;Gastric impression of spleen
5164;Colic impression of spleen
5165;(Pancreatic impression of spleen)
5166;Anterior extremity of spleen
5167;Posterior extremity of spleen
5168;Inferior border of spleen
5169;Superior border of spleen
5170;Hilum of spleen
5171;Serosa of spleen
5172;Fibrous capsule of spleen
5173;Splenic trabeculae
5174;Splenic pulp
5175;Red pulp
5176;White pulp
5177;(Accessory spleen)
5178;Pharyngeal lymphoid ring
5180;Crypts of lingual tonsil
5182;Capsule of palatine tonsil
5183;Pits of palatine tonsil
5184;Crypts of palatine tonsil
5185;Cleft of palatine tonsil
5187;Pits of pharyngeal tonsil
5188;Crypts of pharyngeal tonsil
5190;Crypts of tubal tonsil
5191;Lymph nodes
5192;Lymph node
5193;Capsule of lymph node
5194;Hilum of lymph node
5195;Trabeculae of lymph node
5196;Cortex of lymph node
5197;Medulla of lymph node
5198;Lymph nodes of head
5199;Occipital nodes
5200;Mastoid nodes
5201;Superficial parotid nodes
5202;Deep parotid nodes
5203;Pre-auricular nodes
5204;Infra-auricular nodes
5205;Intraglandular parotid nodes
5206;Facial nodes
5207;Bucinator node
5208;Nasolabial node
5209;Malar node
5210;Mandibular node
5211;Lingual nodes
5212;Lymph nodes of neck
5213;Submental nodes
5214;Submandibular nodes
5215;Anterior cervical nodes
5216;Superficial anterior cervical nodes
5217;Deep anterior cervical nodes
5218;Infrahyoid nodes
5219;Prelaryngeal nodes
5220;Thyroid nodes
5221;Pretracheal nodes
5222;Paratracheal cervical nodes
5223;Lateral cervical nodes
5224;Superficial lateral cervical nodes
5225;Superior deep lateral cervical nodes
5226;Jugulodigastric node
5227;Lateral superior jugular node
5228;Anterior superior jugular node
5229;Inferior deep lateral cervical nodes
5230;Jugulo-omohyoid node
5231;Lateral inferior jugular node
